  0.557	100.000	  0.000	  4.566	1954.760
  0.558	100.000	  0.000	  4.552	1954.890
  0.559	100.000	  0.000	  4.539	1955.018
  0.560	100.000	  0.000	  4.525	1955.142
  0.561	100.000	  0.000	  4.512	1955.264
  0.562	100.000	  0.000	  4.499	1955.383
  0.563	100.000	  0.000	  4.487	1955.500
  0.564	100.000	  0.000	  4.475	1955.614
  0.565	100.000	  0.000	  4.463	1955.725
  0.566	100.000	  0.000	  4.451	1955.835
  0.567	100.000	  0.000	  4.440	1955.941
  0.568	100.000	  0.000	  4.429	1956.046
  0.569	100.000	  0.000	  4.418	1956.148
  0.570	100.000	  0.000	  4.407	1956.248
  0.571	100.000	  0.000	  4.396	1956.346
  0.572	100.000	  0.000	  4.386	1956.442
  0.573	100.000	  0.000	  4.376	1956.536
  0.574	100.000	  0.000	  4.366	1956.627
  0.575	100.000	  0.000	  4.357	1956.717
  0.576	100.000	  0.000	  4.347	1956.805
  0.577	100.000	  0.000	  4.338	1956.891
  0.578	100.000	  0.000	  4.329	1956.975
  0.579	100.000	  0.000	  4.320	1957.057
  0.580	100.000	  0.000	  4.312	1957.138
  0.581	100.000	  0.000	  4.303	1957.216
  0.582	100.000	  0.000	  4.295	1957.293
